job_text
database administrator richardsontexasunited state bausp boeing company currently seeking database administrator join richardson texas location responsibility include limited following partner customer gather document requirement produce product specified customer must able work across diverse team software system engineer training development specialist software technician security specialist dynamic high paced environment must able successfully develop plan establish database performance baseline monitoring performance trend identify correct problem customizing existing application life project must able assure curriculum integrity security configuration management version control must able collaborate architect technical specialist identify proper hardware software upgrade implementation must able plan install test software upgrade patch must implement database security infrastructure manages user account must work closely project manager database programmer multimedia program develop implement customer learning management system business system development environment must prepare database documentation including standard procedure definition deliverable data dictionary metadata boeing world largest aerospace company leading manufacturer commercial airplane defense space security system engineer technician skilled scientist thinker bold innovator dreamer join u build something better customer world typical education experience technical bachelor degree typically year related work experience master degree typically year phd degree typically year related work experience equivalent combination education experience technical degree defined four year degree greater mathematic scientific information technology field study basic qualification required position requires active ability obtain u security clearance u government requires u citizenship position requires active top secret clearance security clearance special program access government access requirement mandatory position much work boeing company classified nature many position require security clearance granting discretion government authority applicant must current top secret security clearance additionally applicant must able obtain program access security clearance upgrade program access request initiated applicant acceptance contingent offer filling requisition contingent based applicant ability obtain required program access time frame established program management relocation dallas texas authorized appropriate access granted must advanced sql oracle database design administration knowledge able write script query system generate customer report desired qualification knowledge ibm rational clearcase bnh advisor enterprise yes time commercial derivative aircraft individual contributor standard united state boeing company
machine learning remote year l l yr esop available skill tensorflow opencv python artificial neural network ann deep learning image processing pytorch amazon web service aws cloud computing computer vision job description clearquote app help assess damage car based image video used insurer mobility provider workshop offer opportunity lead development global tech product competitive pay stock option role work identifying implementing pre processing various datasets image video identifying testing right technique deeplearning library use train model infer part degree damage test data deploy training inferencing model cloud edge required work improving accuracy detection based experience ability lead rest computer vision engineering team requirement experience deep learning using convolutional neural network sound knowledge object detection semantic segmentation instance segmentation faster rcnn single shot multibox detector ssd mask rcnn mobile net classic image processing technique using opencv proficiency python comfortable building ml model various deep learning machine learning library using tensorflow kera scikit learn numpy etc familiarity amazon web service elastic cloud compute ec amazon sagemaker deployment must work experience image processing computer vision area exposure machine learning deep learning area bonus experience working pytorch preferred strong basic machine learning computer vision prior experience implementing research paper production model experience startup environment preferred
machine learning excited big data machine learning predictive software interested creating new state art solution using machine learning data mining technique terabyte data amazon developing state art large scale machine learning service application cloud involving terabyte data work applying predictive technology wide spectrum problem area amazon retail seller service customer service alexa chatbots looking talented experienced machine learning scientist master ph related area preferred apply innovative machine learning technique real world e commerce problem get work team dedicated advancing machine learning technology amazon converting business impacting solution major responsibility use machine learning data mining statistical technique create new scalable solution business problem analyze extract relevant information large amount amazon historical business data help automate optimize key process design develop evaluate highly innovative model predictive learning establish scalable efficient automated process large scale data analysis model development model validation model implementation research implement novel machine learning statistical approach basic qualification master phd computer science machine learning operational research statistic highly quantitative field experience predictive modelling analysis predictive software development strong problem solving ability good skill java scala c perl python similar scripting language experience using r matlab statistical software strong communication data presentation skill preferred qualification experience handling gigabyte terabyte size datasets experience working distributed system grid computing knowledge latest state art ml technology publication presentation recognized machine learning data mining journal conference
software engineer member software engineering group dive head first creating innovative solution advance business career join inspiring curious team technologist dedicated improving design analytics development coding testing application programming go creating high quality software new product tasked keeping team key stakeholder speed progress developed coming understanding importance end end software development agile framework key best working sharing idea information innovation global team technologist world jpmorgan chase co equal opportunity employer affirmative action employer disability veteran role requires wide variety strength capability including advanced knowledge application data infrastructure architecture discipline understanding architecture design across system working proficiency developmental toolsets ability collaborate high performing team individual throughout firm accomplish common goal proficiency one general purpose programming language understanding software skill business analysis development maintenance software improvement corporate technology corporate technology ct organization develops application provides technology support corporate function across jpmorgan chase including global finance corporate treasury risk management human resource compliance legal function within corporate administrative office cao ct team aligned corporate partner evolving technology need firm ever expanding technology control agenda top ct priority purpose building scalable corporate system team focus responding evolving regulatory environment helping meet firm regulatory commitment addressing internal external commitment advancing firm roadmap program single sourcing data architecture convergence rationalization application portfolio platform adopting industry leading technology support best class business capability high performance computing data storage solution driving innovation across firm corporate technology portfolio increasing efficiency process automation agile application development emphasis user experience shorter development cycle investing security control cyber access entitlement uplift data protection application resiliency control operational risk technology support identification assessment prioritization risk followed coordinated application resource minimize monitor control probability impact event tech jpmc work jpmorgan chase co working global financial institution integral part one world biggest tech company technology hub worldwide team technologist design build deploy everything enterprise technology initiative big data mobile solution well innovation electronic payment cybersecurity machine learning cloud development b annual investment technology enables u hire people create innovative solution transform financial service industry also change world key responsibility design development key functionality within application carry design review code review agreed point throughout project life cycle work closely vendor development team monitor design development undertaken hand design development technical artifact participate technical review define improve process configuration management deployment resiliency planning application qualification internal competency essential html cs bootstrap angular x javascript jquery comparable language proficient angular framework hand angular version proficient unit testing jasmine protractor knowledge using building restful service proficient java hand java version exposure micro service pattern must testing tool jasmine karma protractor version control git strong understanding design principle design pattern must able set standard define template etc promote reusability establish standard ability mentor team collaborate distributed team must must eye pixel perfection attention detail along strong hand experience interact ux designer product owner produce quick prototype seek feedback must able work fast paced environment able adapt changing requirement agile experience must conduct testing completed application website software assess user experience automated manual progression regression exploratory testing experience deployment validation support test management defect management reporting tracking expertise jenkins ci cd selenium essential experience year work experience exposure technology development project full technology development lifecycle excellent communication inter personal skill business customer fellow professional business analyst project manager developer strong problem solving skill delivery focused approach work ability work without direction ability multi task ability work deadline ability work effectively collaborative environment create top performing interface closing statement jpmorgan chase co value unique skill every employee building technology organization thrives diversity encourage professional growth career development offer competitive benefit compensation looking build career part global technology team tackling big challenge impact life people company around world want meet jpmorgan chase co one oldest financial institution offer innovative financial solution million consumer small business many world prominent corporate institutional government client j p morgan chase brand history span year today leader investment banking consumer small business banking commercial banking financial transaction processing asset management recognize people strength diverse talent bring global workforce directly linked success equal opportunity employer place high value diversity inclusion company discriminate basis protected attribute including race religion color national origin gender sexual orientation gender identity gender expression age marital veteran status pregnancy disability basis protected applicable law accordance applicable law make reasonable accommodation applicant employee religious practice belief well mental health physical disability need
software engineer job description job title software engineer summary software engineer responsible design code configure solution moderate complexity agile story well writing automated unit integration level test essential job function responsibility design code configures solution moderate complexity agile story guidance senior software engineer debugs resolve moderate complexity software bug issue working independently find real root cause provides fix without collateral damage writes automated unit integration level test direction may create support creation conceptual design architecture small scale software solution guidance architect senior developer may provide guidance mentoring junior software engineer follows development standard effectively demonstrates technical solution software engineer code review assist making source code management decision one team performs source code management task without specific guidance required team member performs related duty activity required experience developing cloud environment like azure google aws plus please note job description designed cover contain comprehensive listing activity duty responsibility required employee job duty responsibility activity may change time without notice qualification requirement education work experience bachelor degree higher education level foreign equivalent computer science computer information science related field total work experience year software development year minimum product experience year minimum year preferred domain experience year minimum year preferred specialized knowledge skill ability expert object oriented design java net development relational oltp query relational database design capable xml xslt document design javascript development html cs ability manage deadline communicate team operate independently guidance understands estimate analyze software product development lifecycle agile methodology requirement work authorization legally authorized work country job location physical exerting pound force occasionally negligible amount force frequently constantly lift carry push pull otherwise move object including human body sedentary work involves sitting time job sedentary walking standing required occasionally sedentary criterion met
java developer overview western national seeking highly collaborative influential front end developer join team developing exceptional experience exceptional opportunity offer someone chance contribute highly impactful organizational initiative transform customer interact company ideal candidate year software development experience strong experience modern javascript e node candidate would ideally experience vue similar web framework high preference java experience come join team opportunity grow skill part something truly transformative responsibility work agile environment team collaborate business partner implement new feature mentor jr level team member estimate effort assist prioritization business feature request identify resolve software application issue prepare technical design specification flow chart data flow diagram develop execute unit test implement software solution based business requirement identify implement process enhancement automation regular interaction business partner across organization occasional interaction external vendor qualification year software development experience proficient modern javascript e node strong experience html cs scss moderate strong experience vue similar web framework react angular moderate strong experience developing consuming rest web service moderate strong experience developing java helpful experience javascript testing framework jest mocha etc experience build tool npm webpack experience version control svn git experience dev ops continuous integration ci tool jenkins useful experience agile environment strong verbal written communication skill strong analytical problem solving skill b degree computer science equivalent experience western national insurance growing rated best group property casualty insurance company serving individual family business state across midwestern western u plus alaska currently ranked th largest private company revenue minnesota minneapolis st paul business journal western national consistently earned accolade employer choice including star tribune top workplace previously recipient minnesota business ethic award minnesota business magazine top workplace principal financial best company finalist alfred p sloan work work award western national known relationship company caring employee key part relationship commitment western national offer competitive pay advancement opportunity generous benefit package robust wellbeing program healthy work life balance including three week paid time nine paid holiday eight hour paid volunteer time starting point new employee attribute reason nearly half employee choose stay western national team year benefit package includes k company match medical insurance offer affordable thanks strong employer subsidy average coverage choice either traditional preferred provider organization ppo option high deductible health plan hdhp option western wellbeing program including site massage yoga class salad healthy snack day sit stand workstation nutrition seminar company paid tuition reimbursement approved job relevant coursework discount automobile homeowner insurance standard employee benefit including dental insurance vision benefit life insurance disability insurance could continue list thing think make western national great place work hear instead actual current former employee quote western national employee posted glassdoor public review site excellent company prioritizes customer service community service great place come work stay career love personal touch executive suite ceo first name basis everyone average benefit especially health insurance front felt welcomed feel like senior management care review current former western national employee visit company glassdoor page western national equal opportunity employer qualified applicant receive consideration employment
wordpress developer experience year job location aurangabad pune vacancy note fresher apply job description looking experienced developer passionate work software development company basic requirement prior working experience wordpress proficient verbally written communication skill capable writing efficient code using best software development good coding practice able integrate data various back end service database able integrate external application erp crm capable working payment gateway integration multiple platform adequate knowledge relational database system object oriented programming hand experience required upon web application including security session management capable self upgrading upon emerging new technology apply operation activity able deliver project deadline able work multiple framework zend etc would added advantage responsibility duty able manage handling multiple project manage project independently manage client able handle team deliver project deadline required experience skill qualification wordpress plugin development php html html javascript jquery bootstrap mysql qualification ug b sc c csc bca bcs b tech c cse sc c csc mca mc tech c cse
io developer job code idjob description experience year io development native io development hybrid app development phonegap ionic titanium advantage database knowledge must understanding requirement gathering client interaction good communication skill qualification computer information technology mca bca bsc computer science location margao goa
database administrator job description summary highly skilled technical role ultimate responsibility support hpe oracle database environment providing technical expertise designing building tuning installing configuring troubleshooting database middleware technology provide technical leadership large complex database build migration effort work closely engineer architect project program manager define design strategy better data management infrastructure process role responsible developing documenting maintaining logical physical database model ensuring design comply standard guideline procedure research analyze impact proposed change ensure corporate data effectively implemented managed secured provide consulting support application development team well dba complex integrated system including distributed solution provide analysis guidance migration consolidation effort job description position provide support architecture planning installation monitoring configuration administration testing evaluating troubleshooting oracle database instance collaborate application infrastructure team adherence best practice process standardization key responsibility position monitor ensure high availability environment quickly respond diagnose problem utilize leverage new feature underlying technology work closely enterprise database manager another area responsibility position provide leadership role create awareness guidance application development business team migrate consolidate platform various application oracle sql technology work minimal supervision receives general direction enterprise database manager responsibility design backup recovery procedure ensure validity develop archival strategy conforms hpe security audit guideline develop execute appropriate delivery team model e g resource skill process management meet current projected need constraint support implementation new release dbms software plan implement new feature appropriate mentor le experienced dba application developer ensure adequate x support develop procedure deal incident perform database migration merging consolidation needed participate change incident management procedure problem resolution analyze database implementation method ensure line company policy proactively monitor operation log optimize system performance using available monitoring db optimization tool additional job description experience oracle data guard standby failover administration highly skilled oracle g g c database administration hand experience query tuning performance optimization db ops automation alert monitoring backup restore hand experience data modeling design knowledgeable oracle rac asm administration knowledgeable pl sql procedure package development experience managing high performing team database ability prioritize workload work effectively pressure high degree independence must versatile flexible proactive resolving technical issue ability handle diverse situation rapidly changing priority deadline experience setting database disaster recovery site plus excellent interpersonal communication skill exposure sql server sql database technology plus education professional experience bachelor degree computer science information technology related field least year hand work lead support production database previous leadership team management experience strong organizational time management skill communicate work effectively team environment effective meeting deadline li mf hewlett packard enterprise eeo f protected veteran individual disability hpe comply applicable law related use arrest conviction record including san francisco fair chance ordinance similar law consider employment qualified applicant criminal history
devops engineer job summary mission style theory build sustainable model fashion consumption rely latest best technology build apps service ensure woman style theory intimate relationship infinite wardrobe also constantly improving experience apps service series iteration constantly listen feedback woman style theory well idea brainstormed help achieve mission help achieve even faster looking experienced senior devops engineer continue design hand implement cloud based micro service infrastructure ideally would experience supporting large scale highly critical application task designing developing improving next generation infrastructure migrating application new infrastructure proper architecture design working closely dev qa team resolve automate production issue also providing rostered call support responsibility deploying automating maintaining managing cloud based production system ensure availability performance scalability security production system aws gcp build release configuration management production system system troubleshooting problem solving across platform application domain suggesting architecture improvement recommending process improvement hand critical part development testing deployment production automation tool ensure everything built according best practice carry call duty part critical team handling cloud infrastructure performance availability mentor engineer define technical culture help build fast growing team requirement least year experience similar role design operation maintenance robust large scale distributed system experience linux environment good understanding practical experience configuration management e g ansible chef puppet infrastructure code terraform experience automation simple shell python scripting complex software engineering solution strong background either aws gcp must problem solving ability analyze resolve complex infrastructure issue using monitoring tool datadog prometheus grafana kubernetes experience must eks gke openshift strong experience using ci cd tool jenkins gitlab ci etc java based integration tool groovy would great know implement jenkins configuration ci pipeline via code etc experience bash go python j highly accountable take ownership outstanding work ethic high integrity team player lifelong learner nice experienced data engineering service like lake formation glue athena redshift sagemaker kineses kafka bigquery etc experienced sql nosql database like dynamodb rds postgresql elasticsearch mongodb etc
database administrator country place mortgage founded subsidiary cavco industry inc national lender providing wide variety financing option purchaser manufactured home cavco industry inc wa founded fast growing publicly traded company disrupting manufactured home industry headquartered phoenix arizona cavco leading designer builder manufactured home modular home commercial building park model rv vacation cabin company insurance group standard casualty offer wide range insurance product manufactured home owner country place mortgage seller servicer mortgage fannie mae freddie mac fha authorized lender ginnie mae mortgage backed security issuer employee biggest asset play integral role meeting need customer come part team offering many opportunity utilize talent atmosphere support encourages realize full potential come share helping people realize dream opportunity home come share story part building something amazing country place mortgage currently looking database administrator work office located addison tx responsible designing building administering maintaining oracle database must able perform daily administration database system prevent outage plan optimized system resource utilization position contribute architectural direction provide expertise design performance database structure assist database performance tuning database capacity issue replication distributed data issue strong understanding sql standard diagnostics performance tuning must responsibility build support oracle database linux based system perform evaluation modification integration function associated vendor supplied database software ensure business continuity developing implementing highly available database system database recovery plan procedure serve resource le experienced team member escalated issue routine nature support oracle database weblogic qualification bachelor degree comparable industry experience year oracle database experience experience database support iaa paas preferred depth understanding database tool utility well highly developed sql database performance tuning skill knowledge computer hardware san na networking verbal written communication skill problem solving skill customer service interpersonal skill ability work independently manage one time loan origination servicing support experience helpful mandatory cavco industry committed providing equal employment opportunity without regard race color religion sex sexual orientation gender identity national origin age disability protected status respect recruitment hiring promotion term condition employment disclaimer statement intended describe general nature level work performed associate assigned classification construed exhaustive list responsibility duty skill required personnel classified personnel may required perform duty outside normal responsibility time time needed
wordpress developer position wordpress developer location prahladnagar ahmedabad experience year working timing pm working day alt sat wordpress developer responsibility meeting client discus website design function designing building website front end creating website architecture designing managing website back end including database server integration generating wordpress theme plugins conducting website performance test troubleshooting content issue conducting wordpress training client monitoring performance live website wordpress developer requirement bachelor degree computer science similar field proven work experience wordpress developer knowledge front end technology including cs javascript html jquery knowledge code versioning tool including git mercurial svn experience working debugging tool chrome inspector firebug good understanding website architecture aesthetic ability project manage good communication skill job type full time salary per month schedule day shift experience wordpress year preferred work year preferred total work year preferred education bachelor preferred work remotely
